id;brand;model;reference;price;rimType;compatibility;diametr;ET;width;dia;bolts;CO;color;original
277;ALCAR HYBRIDRAD;130301;;5200;Стальные;;15;40;6;100;4;60,1;;false
278;ALCAR HYBRIDRAD;130310A;;5530;Стальные;;16;35;6;100;5;57,1;;false
279;ALCAR HYBRIDRAD;130400;;5530;Стальные;;16;50;6,5;114,3;5;67,1;;false
280;ALCAR HYBRIDRAD;130402;;5530;Стальные;;16;50;6,5;114,3;5;66,1;;false
281;ALCAR HYBRIDRAD;130403;;5530;Стальные;;16;40;6,5;114,3;5;66,1;;false
282;ALCAR HYBRIDRAD;130600;;5530;Стальные;;16;50;6,5;108;5;63,3;;false
283;ALCAR HYBRIDRAD;130601A;;5530;Стальные;;16;47;6,5;108;5;65,1;;false
284;ALCAR HYBRIDRAD;131201;;5200;Стальные;;15;43;6;112;5;57,1;;false
285;ALCAR HYBRIDRAD;131500;;5200;Стальные;;15;38;6;100;5;57,1;;false
286;ALCAR HYBRIDRAD;131800;;5200;Стальные;;15;40;6;100;4;60,1;;false
287;ALCAR HYBRIDRAD;132200;;6120;Стальные;;17;50;7;114,3;5;67,1;;false
288;ALCAR HYBRIDRAD;132500;;6120;Стальные;;17;55;7;114,3;5;56,1;;false
289;ALCAR HYBRIDRAD;132800;;5200;Стальные;;15;38;6;100;5;57,1;;false
290;ALCAR HYBRIDRAD;132800;;5200;Стальные;;15;40;6;100;4;60,1;;false
291;ALCAR HYBRIDRAD;200001A;;6020;Стальные;;16;46;6,5;112;5;57,1;;false
292;ALCAR HYBRIDRAD;202401A;;6450;Стальные;;17;43,5;7;114,3;5;67,1;;false
293;ALCASTA;M01;;6860;Литые;;15;39;6;105;5;56,6;;false
294;ALCASTA;M01;;9360;Литые;;15;39;6;105;5;56,6;;false
295;ALCASTA;M02;;6860;Литые;;15;39;6;105;5;56,6;;false
296;ALCASTA;M02;;9360;Литые;;15;39;6;105;5;56,6;;false
297;ALCASTA;M03;;7760;Литые;;16;52;6,5;100;4;54,1;;false
298;ALCASTA;M04;;6860;Литые;;15;39;6;105;5;56,6;;false
299;ALCASTA;M04;;9360;Литые;;15;39;6;105;5;56,6;;false
300;ALCASTA;M05;;6860;Литые;;15;39;6;105;5;56,6;;false
301;ALCASTA;M05;;9360;Литые;;15;39;6;105;5;56,6;;false
302;ALCASTA;M06;;6860;Литые;;15;39;6;105;5;56,6;;false
303;ALCASTA;M06;;9360;Литые;;15;39;6;105;5;56,6;;false
304;ALCASTA;M07;;6860;Литые;;15;39;6;105;5;56,6;;false
305;ALCASTA;M07;;9360;Литые;;15;39;6;105;5;56,6;;false
306;ALCASTA;M08;;6860;Литые;;15;39;6;105;5;56,6;;false
307;ALCASTA;M08;;9360;Литые;;15;39;6;105;5;56,6;;false
308;ALCASTA;M09;;6860;Литые;;15;39;6;105;5;56,6;;false
309;ALCASTA;M09;;9360;Литые;;15;39;6;105;5;56,6;;false
310;ALCASTA;M10;;5550;Литые;;14;35;5,5;98;4;58,6;;false
311;ALCASTA;M11;;6860;Литые;;15;39;6;105;5;56,6;;false
312;ALCASTA;M11;;9360;Литые;;15;39;6;105;5;56,6;;false
313;ALCASTA;M12;;6860;Литые;;15;39;6;105;5;56,6;;false
314;ALCASTA;M12;;9360;Литые;;15;39;6;105;5;56,6;;false
315;ALCASTA;M13;;6860;Литые;;15;39;6;105;5;56,6;;false
316;ALCASTA;M13;;9360;Литые;;15;39;6;105;5;56,6;;false
317;ALCASTA;M14;;6860;Литые;;15;39;6;105;5;56,6;;false
318;ALCASTA;M14;;9360;Литые;;15;39;6;105;5;56,6;;false
319;ALCASTA;M15;;6860;Литые;;15;39;6;105;5;56,6;;false
320;ALCASTA;M15;;9360;Литые;;15;39;6;105;5;56,6;;false
321;ALCASTA;M16;;6860;Литые;;15;39;6;105;5;56,6;;false
322;ALCASTA;M16;;9360;Литые;;15;39;6;105;5;56,6;;false
323;ALCASTA;M17;;9420;Литые;;17;42;7;105;5;56,6;;false
324;ALCASTA;M18;;6860;Литые;;15;39;6;105;5;56,6;;false
325;ALCASTA;M18;;9360;Литые;;15;39;6;105;5;56,6;;false
326;ALCASTA;M19;;6860;Литые;;15;39;6;105;5;56,6;;false
327;ALCASTA;M19;;9360;Литые;;15;39;6;105;5;56,6;;false
328;ALCASTA;M20;;6860;Литые;;15;39;6;105;5;56,6;;false
329;ALCASTA;M20;;9360;Литые;;15;39;6;105;5;56,6;;false
330;ALCASTA;M21;;6860;Литые;;15;39;6;105;5;56,6;;false
331;ALCASTA;M21;;9360;Литые;;15;39;6;105;5;56,6;;false
332;ALCASTA;M22;;6860;Литые;;15;39;6;105;5;56,6;;false
333;ALCASTA;M22;;9360;Литые;;15;39;6;105;5;56,6;;false
334;ALCASTA;M23;;6860;Литые;;15;40;6;114,3;4;66,1;;false
335;ALCASTA;M24;;10990;Литые;;18;45;8;105;5;56,6;;false
336;ALCASTA;M25;;6860;Литые;;15;39;6;105;5;56,6;;false
337;ALCASTA;M25;;9360;Литые;;15;39;6;105;5;56,6;;false
338;ALCASTA;M26;;6860;Литые;;15;39;6;105;5;56,6;;false
339;ALCASTA;M26;;9360;Литые;;15;39;6;105;5;56,6;;false
340;ALCASTA;M27;;6860;Литые;;15;39;6;105;5;56,6;;false
341;ALCASTA;M27;;9360;Литые;;15;39;6;105;5;56,6;;false
342;ALCASTA;M28;;6860;Литые;;15;39;6;105;5;56,6;;false
343;ALCASTA;M28;;9780;Литые;;16;35;6,5;100;5;57,1;;false
344;ALCASTA;M29;;11850;Литые;;18;39;8;112;5;66,6;;false
345;ALCASTA;M29;;9780;Литые;;14;49;5,5;100;4;56,6;;false
346;ALCASTA;M30;;11700;Литые;;18;35;8;114,3;5;60,1;;false
347;ALCASTA;M31;;9650;Литые;;17;39;7;114,3;5;60,1;;false
348;ALCASTA;M32;;6460;Литые;;15;39;6;105;5;56,6;;false
349;ALCASTA;M33;;9360;Литые;;17;43;7;112;5;66,6;;false
350;ALCASTA;M33;;7550;Литые;;15;48;6;100;4;54,1;;false
351;ALCASTA;M34;;18460;Литые;;20;35;9,5;150;5;110,1;;false
352;ALCASTA;M34;;7940;Литые;;20;52;9,5;112;5;66,6;;false
353;ALCASTA;M34;;7940;Литые;;16;36;6,5;100;4;60,1;;false
354;ALCASTA;M35;;6860;Литые;;15;39;6;105;5;56,6;;false
355;ALCASTA;M35;;9360;Литые;;15;39;6;105;5;56,6;;false
356;ALCASTA;M36;;5730;Литые;;17;35;7;98;4;58,6;;false
357;ALCASTA;M37;;6860;Литые;;15;39;6;105;5;56,6;;false
358;ALCASTA;M37;;9360;Литые;;15;39;6;105;5;56,6;;false
359;ALCASTA;M38;;6860;Литые;;15;39;6;105;5;56,6;;false
360;ALCASTA;M38;;9360;Литые;;15;39;6;105;5;56,6;;false
361;ALCASTA;M39;;6860;Литые;;15;39;6;105;5;56,6;;false
362;ALCASTA;M39;;9360;Литые;;15;39;6;105;5;56,6;;false
363;ALCASTA;M40;;6860;Литые;;15;39;6;105;5;56,6;;false
364;ALCASTA;M40;;9360;Литые;;15;39;6;105;5;56,6;;false
365;ALCASTA;M41;;6860;Литые;;15;39;6;105;5;56,6;;false
366;ALCASTA;M41;;9360;Литые;;15;39;6;105;5;56,6;;false
367;ALCASTA;M42;;7760;Литые;;16;50;6,5;112;5;57,1;;false
368;ALCASTA;M43;;6860;Литые;;15;39;6;105;5;56,6;;false
369;ALCASTA;M43;;9360;Литые;;15;39;6;105;5;56,6;;false
370;ALCASTA;M44;;6860;Литые;;15;39;6;105;5;56,6;;false
371;ALCASTA;M44;;9360;Литые;;15;39;6;105;5;56,6;;false
372;ALCASTA;M45;;7760;Литые;;16;37,5;6,5;108;4;63,3;;false
373;ALCASTA;M46;;6860;Литые;;15;39;6;105;5;56,6;;false
374;ALCASTA;M46;;9360;Литые;;15;39;6;105;5;56,6;;false
375;ALCASTA;M47;;6860;Литые;;15;39;6;105;5;56,6;;false
376;ALCASTA;M47;;9360;Литые;;15;39;6;105;5;56,6;;false
377;ALCASTA;M48;;6860;Литые;;15;39;6;105;5;56,6;;false
378;ALCASTA;M48;;9360;Литые;;15;39;6;105;5;56,6;;false
379;ALESSIO;Andrea;;5890;Литые;;15;25;6;108;4;65,1;;false
380;ALESSIO;Cobra;;5890;Литые;;15;25;6;108;4;65,1;;false
381;ALESSIO;Monza;;5890;Литые;;15;25;6;108;4;65,1;;false
382;ALESSIO;Ruota 320;;5890;Литые;;15;25;6;108;4;65,1;;false
383;ALESSIO;Star5;;5890;Литые;;15;25;6;108;4;65,1;;false
384;ALSTER;Dussel;;5890;Литые;;15;25;6;108;4;65,1;;false
385;ALSTER;Elz;;5890;Литые;;15;25;6;108;4;65,1;;false
386;ALSTER;Erfurt;;5890;Литые;;15;25;6;108;4;65,1;;false
387;ALSTER;Frankfurt;;5890;Литые;;15;25;6;108;4;65,1;;false
388;ALSTER;Gunzburg;;5890;Литые;;15;25;6;108;4;65,1;;false
389;ALSTER;Heller;;5890;Литые;;15;25;6;108;4;65,1;;false
390;ALSTER;Hessen;;5890;Литые;;15;25;6;108;4;65,1;;false
391;ALSTER;ILLER;;5890;Литые;;15;25;6;108;4;65,1;;false
392;ALSTER;Muritz;;5890;Литые;;15;25;6;108;4;65,1;;false
393;ALSTER;Oder;;5890;Литые;;15;25;6;108;4;65,1;;false
394;ALSTER;Regen;;5890;Литые;;15;25;6;108;4;65,1;;false
395;ALSTER;Rhein;;5890;Литые;;15;25;6;108;4;65,1;;false
396;ALSTER;Weimar;;5890;Литые;;15;25;6;108;4;65,1;;false
397;ALSTER;Wipper;;5890;Литые;;15;25;6;108;4;65,1;;false
398;ALUTEC;Black Sun;;4640;Литые;;17;40;8;115;5;70,2;;false
399;ALUTEC;Blizzard;;7460;Литые;;15;25;6;108;4;65,1;;false
400;ALUTEC;Blizzard;;7320;Литые;;15;25;6;108;4;65,1;;false
401;ALUTEC;Boost;;7460;Литые;;15;25;6;108;4;65,1;;false
402;ALUTEC;Boost;;7320;Литые;;15;25;6;108;4;65,1;;false
403;ALUTEC;Burnside;;7460;Литые;;15;25;6;108;4;65,1;;false
404;ALUTEC;Burnside;;7320;Литые;;15;25;6;108;4;65,1;;false
405;ALUTEC;Cult;;5150;Литые;;16;42;6,5;114,3;4;70,1;;false
406;ALUTEC;Drive;;7950;Литые;;17;54;7,5;112;5;66,5;;false
407;ALUTEC;Drive;;11230;Литые;;17;30;8;120;5;72,6;;false
408;ALUTEC;DriveX;;19240;Литые;;19;40;8,5;112;5;70,1;;false
409;ALUTEC;DriveX;;19240;Литые;;19;40;8,5;114,3;5;70,1;;false
410;ALUTEC;DriveX;;24910;Литые;;19;40;8,5;120;5;74,1;;false
411;ALUTEC;DriveX;;32370;Литые;;20;20;9;112;5;66,5;;false
412;ALUTEC;DriveX;;26160;Литые;;21;35;9,5;108;5;63,4;;false
413;ALUTEC;DriveX;;19240;Литые;;21;35;9,5;108;5;63,4;;false
414;ALUTEC;Dynamite;;7460;Литые;;15;25;6;108;4;65,1;;false
415;ALUTEC;Dynamite;;7320;Литые;;15;25;6;108;4;65,1;;false
416;ALUTEC;Dynamite 6;;10770;Литые;;18;40;8,5;139,7;6;67,1;;false
417;ALUTEC;E;;7460;Литые;;15;25;6;108;4;65,1;;false
418;ALUTEC;E;;7320;Литые;;15;25;6;108;4;65,1;;false
419;ALUTEC;Ecstasy;;7460;Литые;;15;25;6;108;4;65,1;;false
420;ALUTEC;Ecstasy;;7320;Литые;;15;25;6;108;4;65,1;;false
421;ALUTEC;Energy T;;7460;Литые;;15;25;6;108;4;65,1;;false
422;ALUTEC;Energy T;;7320;Литые;;15;25;6;108;4;65,1;;false
423;ALUTEC;Freeze;;8830;Литые;;16;38;6,5;100;5;57,1;;false
424;ALUTEC;Freeze;;8830;Литые;;16;46;6,5;112;5;57,1;;false
425;ALUTEC;Freeze;;10040;Литые;;16;46;6,5;112;5;57,1;;false
426;ALUTEC;Freeze;;10430;Литые;;16;50;6,5;108;5;63,4;;false
427;ALUTEC;Freeze;;11560;Литые;;17;40;7;112;5;57,1;;false
428;ALUTEC;Freeze;;11560;Литые;;17;50;7;108;5;63,4;;false
429;ALUTEC;Freeze;;11560;Литые;;17;52,5;7,5;108;5;63,4;;false
430;ALUTEC;Freeze;;15270;Литые;;17;52,5;7,5;108;5;63,4;;false
431;ALUTEC;Freeze;;12940;Литые;;18;39;7,5;114,3;5;70,1;;false
432;ALUTEC;Freeze;;15270;Литые;;18;39;7,5;110;5;65,1;;false
433;ALUTEC;Freeze;;10040;Литые;;18;39;7,5;112;5;66,6;;false
434;ALUTEC;Grip;;7460;Литые;;15;25;6;108;4;65,1;;false
435;ALUTEC;Grip;;7320;Литые;;15;25;6;108;4;65,1;;false
436;ALUTEC;Grip;;7460;Литые;;15;36;5,5;100;4;54,1;;false
437;ALUTEC;Grip;;7320;Литые;;15;36;5,5;100;4;54,1;;false
438;ALUTEC;Grip;;7460;Литые;;15;38;6;100;4;63,3;;false
439;ALUTEC;Grip;;7190;Литые;;15;38;6;100;4;63,3;;false
440;ALUTEC;Grip;;7840;Литые;;15;40;5,5;100;4;63,3;;false
441;ALUTEC;Grip;;7020;Литые;;15;40;5,5;100;4;63,3;;false
442;ALUTEC;Grip;;10050;Литые;;15;45;6;112;5;57,1;;false
443;ALUTEC;Grip;;12450;Литые;;15;45;5,5;100;4;63,3;;false
444;ALUTEC;Grip;;8130;Литые;;15;45;5,5;100;4;63,3;;false
445;ALUTEC;Grip;;9860;Литые;;16;39;6,5;105;5;56,6;;false
446;ALUTEC;Grip;;9070;Литые;;16;39;6,5;100;5;57,1;;false
447;ALUTEC;Helix;;7460;Литые;;15;25;6;108;4;65,1;;false
448;ALUTEC;Helix;;7320;Литые;;15;25;6;108;4;65,1;;false
449;ALUTEC;Ikenu;;10570;Литые;;16;38;6,5;100;5;57,1;;false
450;ALUTEC;Ikenu;;10570;Литые;;16;38;6,5;114,3;5;70,1;;false
451;ALUTEC;Ikenu;;9140;Литые;;16;40;6,5;100;4;63,3;;false
452;ALUTEC;Ikenu;;10620;Литые;;16;40;6,5;100;4;63,3;;false
453;ALUTEC;Ikenu;;12260;Литые;;16;45;6,5;100;4;63,3;;false
454;ALUTEC;Ikenu;;12260;Литые;;16;50;6,5;112;5;57,1;;false
455;ALUTEC;Ikenu;;10700;Литые;;17;20;6,5;108;4;65,1;;false
456;ALUTEC;Ikenu;;12410;Литые;;17;29;7,5;112;5;66,6;;false
457;ALUTEC;Ikenu;;12260;Литые;;17;38;6,5;100;4;63,3;;false
458;ALUTEC;Ikenu;;12320;Литые;;17;38;7,5;114,3;5;70,1;;false
459;ALUTEC;Ikenu;;14500;Литые;;17;40;6,5;108;4;63,4;;false
460;ALUTEC;Ikenu;;12680;Литые;;17;40;7,5;112;5;66,5;;false
461;ALUTEC;Ikenu;;16700;Литые;;17;40;7,5;112;5;66,5;;false
462;ALUTEC;Ikenu;;18950;Литые;;17;45;6,5;100;4;63,3;;false
463;ALUTEC;Ikenu;;20070;Литые;;17;45;7,5;112;5;66,5;;false
464;ALUTEC;Ikenu;;16220;Литые;;17;45;7,5;112;5;66,5;;false
465;ALUTEC;Ikenu;;16700;Литые;;17;49;6,5;100;4;54,1;;false
466;ALUTEC;Kyro;;7460;Литые;;15;25;6;108;4;65,1;;false
467;ALUTEC;Kyro;;7320;Литые;;15;25;6;108;4;65,1;;false
468;ALUTEC;Lazor;;7460;Литые;;15;25;6;108;4;65,1;;false
469;ALUTEC;Lazor;;7320;Литые;;15;25;6;108;4;65,1;;false
470;ALUTEC;M10;;7460;Литые;;15;25;6;108;4;65,1;;false
471;ALUTEC;M10;;7320;Литые;;15;25;6;108;4;65,1;;false
472;ALUTEC;Monstr;;9040;Литые;;16;40;6,5;100;4;63,3;;false
473;ALUTEC;Monstr;;9640;Литые;;16;40;6,5;100;4;63,3;;false
474;ALUTEC;Monstr;;10090;Литые;;16;45;6,5;100;4;63,3;;false
475;ALUTEC;Monstr;;11240;Литые;;16;46;6,5;112;5;57,1;;false
476;ALUTEC;Monstr;;10610;Литые;;17;40;6,5;100;4;63,3;;false
477;ALUTEC;Monstr;;14620;Литые;;17;40;6,5;100;4;63,3;;false
478;ALUTEC;Monstr;;10840;Литые;;17;45;6,5;112;5;57,1;;false
479;ALUTEC;Monstr;;16460;Литые;;17;45;6,5;112;5;66,5;;false
480;ALUTEC;Monstr;;11240;Литые;;17;45;6,5;114,3;5;70,1;;false
481;ALUTEC;Pearl;;14580;Литые;;18;32;8,5;100;5;57,1;;false
482;ALUTEC;Pearl;;18160;Литые;;19;35;8,5;112;5;70,1;;false
483;ALUTEC;Plix;;7460;Литые;;15;25;6;108;4;65,1;;false
484;ALUTEC;Plix;;7320;Литые;;15;25;6;108;4;65,1;;false
485;ALUTEC;Poison;;19350;Литые;;18;21;9;112;5;66,5;;false
486;ALUTEC;Poison;;6270;Литые;;16;38;7;100;5;63,3;;false
487;ALUTEC;Poison Cup;;7460;Литые;;15;25;6;108;4;65,1;;false
488;ALUTEC;Poison Cup;;7320;Литые;;15;25;6;108;4;65,1;;false
489;ALUTEC;Raptr;;11180;Литые;;17;40;7,5;100;5;63,3;;false
490;ALUTEC;Raptr;;15950;Литые;;18;34;8;112;5;70,1;;false
491;ALUTEC;Raptr;;21090;Литые;;18;45;8;114,3;5;70,1;;false
492;ALUTEC;Raptr;;7560;Литые;;19;45;8;108;5;70,1;;false
493;ALUTEC;Raptr;;7950;Литые;;20;40;8,5;114,3;5;70,1;;false
494;ALUTEC;Raptr;;13100;Литые;;20;45;8,5;112;5;70,1;;false
495;ALUTEC;Shark;;9970;Литые;;16;38;7;112;5;70,1;;false
496;ALUTEC;Shark;;13610;Литые;;16;48;7;108;5;70,1;;false
497;ALUTEC;Shark;;16690;Литые;;17;45;7;108;4;63,4;;false
498;ALUTEC;Singa;;8400;Литые;;16;38;6,5;114,3;5;67,1;;false
499;ALUTEC;Singa;;10360;Литые;;16;40;6,5;114,3;5;66,1;;false
500;ALUTEC;Singa;;8400;Литые;;16;42,5;6,5;114,3;5;67,1;;false
501;ALUTEC;Singa;;9910;Литые;;16;42,5;6,5;114,3;5;67,1;;false
502;ALUTEC;Singa;;12010;Литые;;16;50;6,5;114,3;5;67,1;;false
503;ALUTEC;Singa;;12010;Литые;;17;48,5;7;114,3;5;67,1;;false
504;ALUTEC;Singa;;12240;Литые;;17;48,5;7;114,3;5;67,1;;false
505;ALUTEC;Spyke;;7460;Литые;;15;25;6;108;4;65,1;;false
506;ALUTEC;Spyke;;7320;Литые;;15;25;6;108;4;65,1;;false
507;ALUTEC;Titan;;13610;Литые;;16;45;7;114,3;6;66,1;;false
508;ALUTEC;Titan;;12630;Литые;;16;55;7;139,7;6;93,1;;false
509;ALUTEC;Titan;;14630;Литые;;17;38;7,5;114,3;6;66,1;;false
510;ALUTEC;Titan;;19450;Литые;;17;55;7,5;130;6;84,1;;false
511;ALUTEC;Titan;;17550;Литые;;17;55;7,5;130;6;84,1;;false
512;ALUTEC;Tormenta;;10180;Литые;;17;50;7;108;5;63,4;;false
513;ALUTEC;Tormenta;;12360;Литые;;17;50;7;108;5;63,4;;false
514;ALUTEC;Tormenta;;11730;Литые;;17;50,5;7,5;108;5;63,4;;false
515;ALUTEC;Toxic;;7460;Литые;;15;25;6;108;4;65,1;;false
516;ALUTEC;Toxic;;7320;Литые;;15;25;6;108;4;65,1;;false
517;ALUTEC;V;;7460;Литые;;15;25;6;108;4;65,1;;false
518;ALUTEC;V;;7320;Литые;;15;25;6;108;4;65,1;;false
519;ALUTEC;W10;;18280;Литые;;18;51;8;150;5;110,1;;false
520;ALUTEC;W10;;20370;Литые;;18;53;8;120;5;65,1;;false
521;ALUTEC;W10;;22590;Литые;;19;32;8,5;112;5;66,5;;false
522;ALUTEC;W10X;;14830;Литые;;18;25;8;112;5;66,5;;false
523;ALUTEC;W10X;;15880;Литые;;19;40;8,5;108;5;63,4;;false
524;ALUTEC;W10X;;19380;Литые;;19;40;8,5;120;5;74,1;;false
525;ALUTEC;W10X;;22860;Литые;;19;45;8,5;120;5;72,6;;false
526;ALUTEC;W10X;;26400;Литые;;20;35;9;114,3;5;70,1;;false
527;ALUTEC;W10X;;22010;Литые;;20;35;9;112;5;70,1;;false
528;ALUTEC;W10X;;26400;Литые;;20;43;9;108;5;70,1;;false
529;ALUTEC;Xplosive;;7460;Литые;;15;25;6;108;4;65,1;;false
530;ALUTEC;Xplosive;;7320;Литые;;15;25;6;108;4;65,1;;false
531;ANTERA;361 P;;5890;Литые;;15;25;6;108;4;65,1;;false
532;ANTERA;389;;5890;Литые;;15;25;6;108;4;65,1;;false
533;ANTERA;501;;5890;Литые;;15;25;6;108;4;65,1;;false
534;ANTERA;503;;5890;Литые;;15;25;6;108;4;65,1;;false
535;ANTERA;505;;5890;Литые;;15;25;6;108;4;65,1;;false
536;ARRIVO;2121;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
537;ARRIVO;2121;;2900;Стальные;;15;40;6;100;4;60,1;;false
538;ARRIVO;2121;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
539;ARRIVO;42E45S;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
540;ARRIVO;42E45S;;2900;Стальные;;15;40;6;100;4;60,1;;false
541;ARRIVO;42E45S;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
542;ARRIVO;5210;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
543;ARRIVO;5210;;2900;Стальные;;15;40;6;100;4;60,1;;false
544;ARRIVO;5210;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
545;ARRIVO;5220;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
546;ARRIVO;5220;;2900;Стальные;;15;40;6;100;4;60,1;;false
547;ARRIVO;5220;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
548;ARRIVO;52A35D;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
549;ARRIVO;52A35D;;2900;Стальные;;15;40;6;100;4;60,1;;false
550;ARRIVO;52A35D;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
551;ARRIVO;53C47G;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
552;ARRIVO;53C47G;;2900;Стальные;;15;40;6;100;4;60,1;;false
553;ARRIVO;53C47G;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
554;ARRIVO;53E45H;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
555;ARRIVO;53E45H;;2900;Стальные;;15;40;6;100;4;60,1;;false
556;ARRIVO;53E45H;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
557;ARRIVO;64A50C;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
558;ARRIVO;64A50C;;2900;Стальные;;15;40;6;100;4;60,1;;false
559;ARRIVO;64A50C;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
560;ARRIVO;64C49G;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
561;ARRIVO;64C49G;;2900;Стальные;;15;40;6;100;4;60,1;;false
562;ARRIVO;64C49G;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
563;ARRIVO;64G48L;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
564;ARRIVO;64G48L;;2900;Стальные;;15;40;6;100;4;60,1;;false
565;ARRIVO;64G48L;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
566;ARRIVO;64L35F;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
567;ARRIVO;64L35F;;2900;Стальные;;15;40;6;100;4;60,1;;false
568;ARRIVO;64L35F;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
569;ARRIVO;6515;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
570;ARRIVO;6515;;2900;Стальные;;15;40;6;100;4;60,1;;false
571;ARRIVO;6515;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
572;ARRIVO;7250;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
573;ARRIVO;7250;;2900;Стальные;;15;40;6;100;4;60,1;;false
574;ARRIVO;7250;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
575;ARRIVO;7475;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
576;ARRIVO;7475;;2900;Стальные;;15;40;6;100;4;60,1;;false
577;ARRIVO;7475;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
578;ARRIVO;7855;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
579;ARRIVO;7855;;2900;Стальные;;15;40;6;100;4;60,1;;false
580;ARRIVO;7855;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
581;ARRIVO;7865;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
582;ARRIVO;7865;;2900;Стальные;;15;40;6;100;4;60,1;;false
583;ARRIVO;7865;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
584;ARRIVO;7985;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
585;ARRIVO;7985;;2900;Стальные;;15;40;6;100;4;60,1;;false
586;ARRIVO;7985;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
587;ARRIVO;8325;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
588;ARRIVO;8325;;2900;Стальные;;15;40;6;100;4;60,1;;false
589;ARRIVO;8325;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
590;ARRIVO;8690;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
591;ARRIVO;8690;;2900;Стальные;;15;40;6;100;4;60,1;;false
592;ARRIVO;8690;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
593;ARRIVO;8873;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
594;ARRIVO;8873;;2900;Стальные;;15;40;6;100;4;60,1;;false
595;ARRIVO;8873;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
596;ARRIVO;8945;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
597;ARRIVO;8945;;2900;Стальные;;15;40;6;100;4;60,1;;false
598;ARRIVO;8945;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
599;ARRIVO;9045;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
600;ARRIVO;9045;;2900;Стальные;;15;40;6;100;4;60,1;;false
601;ARRIVO;9045;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
602;ARRIVO;9247;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
603;ARRIVO;9247;;2900;Стальные;;15;40;6;100;4;60,1;;false
604;ARRIVO;9247;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
605;ARRIVO;9407;;2900;Стальные;;16;38;6,5;114,3;5;67,1;;false
606;ARRIVO;9915;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
607;ARRIVO;9915;;2900;Стальные;;15;40;6;100;4;60,1;;false
608;ARRIVO;9915;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
609;ARRIVO;9975;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
610;ARRIVO;9975;;2900;Стальные;;15;40;6;100;4;60,1;;false
611;ARRIVO;9975;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
612;ARRIVO;AR002;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
613;ARRIVO;AR002;;2900;Стальные;;15;40;6;100;4;60,1;;false
614;ARRIVO;AR002;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
615;ARRIVO;AR006;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
616;ARRIVO;AR006;;2900;Стальные;;15;40;6;100;4;60,1;;false
617;ARRIVO;AR006;;3990;Стальные;;16;38;6,5;114,3;5;67,1;;false
618;ARRIVO;AR011;;3940;Стальные;;16;46;6,5;115;5;70,3;;false
